# Constructed from biom file
#OTU ID	P47Plate1VarioDrop	P51Plate1VarioDrop	P61Plate3VarioDrop	P14Plate1VarioDrop	P83Plate2VarioDrop	P0Plate3VarioDrop	P92Plate5VarioDrop	P30Plate1VarioDrop	P25Plate4VarioDrop	P24Plate1VarioDrop	P26Plate1VarioDrop	P74Plate2VarioDrop	P74Plate3VarioDrop	P72Plate3VarioDrop	P62Plate1VarioDrop	P33Plate2VarioDrop	P25Plate3VarioDrop	P66Plate5VarioDrop	P95Plate4VarioDrop	P23Plate5VarioDrop	P64Plate5VarioDrop	P32Plate4VarioDrop	P76Plate3VarioDrop	P74Plate4VarioDrop	P5Plate4VarioDrop	P3Plate3VarioDrop	P76Plate5VarioDrop	P26Plate4VarioDrop	P77Plate3VarioDrop	P79Plate1VarioDrop	P68Plate2VarioDrop	P65Plate2VarioDrop	P87Plate1VarioDrop	P79Plate4VarioDrop	P83Plate4VarioDrop	P86Plate4VarioDrop	P85Plate1VarioDrop	P91Plate3VarioDrop	P94Plate5VarioDrop	P18Plate4VarioDrop	P78Plate4VarioDrop	P46Plate1VarioDrop	P57Plate5VarioDrop	P66Plate2VarioDrop	P56Plate5VarioDrop	P13Plate1VarioDrop	P52Plate5VarioDrop	P87Plate5VarioDrop	P69Plate1VarioDrop	P63Plate5VarioDrop	P38Plate5VarioDrop	P62Plate3VarioDrop	P65Plate3VarioDrop	P3Plate1VarioDrop	P77Plate1VarioDrop	P90Plate3VarioDrop	P0Plate1VarioDrop	P79Plate2VarioDrop	P57Plate1VarioDrop	P90Plate4VarioDrop	P9Plate5VarioDrop	P6Plate4VarioDrop	P84Plate4VarioDrop	P50Plate5VarioDrop	P59Plate4VarioDrop	P16Plate5VarioDrop	P21Plate3VarioDrop	P58Plate3VarioDrop	P84Plate3VarioDrop	P55Plate3VarioDrop	P6Plate5VarioDrop	P22Plate4VarioDrop	P24Plate3VarioDrop	P49Plate5VarioDrop	P80Plate4VarioDrop	P30Plate4VarioDrop	P19Plate4VarioDrop	P14Plate4VarioDrop	P88Plate4VarioDrop	P62Plate4VarioDrop	P75Plate5VarioDrop	P34Plate4VarioDrop	P56Plate2VarioDrop	P80Plate3VarioDrop	P53Plate4VarioDrop	P73Plate4VarioDrop	P2Plate3VarioDrop	P53Plate1VarioDrop	P95Plate5VarioDrop	P42Plate4VarioDrop	P36Plate4VarioDrop	P43Plate3VarioDrop	P53Plate3VarioDrop	P76Plate4VarioDrop	P57Plate4VarioDrop	P26Plate5VarioDrop	P60Plate4VarioDrop	P63Plate3VarioDrop	P28Plate3VarioDrop	P42Plate5VarioDrop	P38Plate3VarioDrop	P15Plate5VarioDrop	P20Plate3VarioDrop	P68Plate4VarioDrop	P22Plate5VarioDrop	P9Plate3VarioDrop	P94Plate3VarioDrop	P57Plate3VarioDrop	P75Plate4VarioDrop	P64Plate3VarioDrop	P81Plate4VarioDrop	P60Plate3VarioDrop	P1Plate5VarioDrop	P36Plate5VarioDrop	P12Plate3VarioDrop	P20Plate5VarioDrop	P35Plate3VarioDrop	P93Plate3VarioDrop	P38Plate4VarioDrop	P86Plate1VarioDrop	P50Plate4VarioDrop	P14Plate3VarioDrop	P55Plate4VarioDrop	P23Plate4VarioDrop	P24Plate4VarioDrop	P13Plate3VarioDrop	P68Plate5VarioDrop	P1Plate3VarioDrop	P73Plate3VarioDrop	P63Plate4VarioDrop	P13Plate5VarioDrop	P4Plate3VarioDrop	P54Plate3VarioDrop	P40Plate4VarioDrop	P8Plate3VarioDrop	P51Plate4VarioDrop	P41Plate4VarioDrop	P78Plate2VarioDrop	P91Plate2VarioDrop	P32Plate3VarioDrop	P55Plate2VarioDrop	P90Plate1VarioDrop	P33Plate1VarioDrop	P39Plate2VarioDrop	P11Plate1VarioDrop	P89Plate2VarioDrop	P71Plate3VarioDrop	P6Plate2VarioDrop	P17Plate5VarioDrop	P24Plate5VarioDrop	P3Plate5VarioDrop	P30Plate2VarioDrop	P73Plate2VarioDrop	P8Plate5VarioDrop	P21Plate5VarioDrop	P27Plate4VarioDrop	P12Plate5VarioDrop	P52Plate3VarioDrop	P30Plate3VarioDrop	P49Plate4VarioDrop	P12Plate1VarioDrop	P19Plate3VarioDrop	P20Plate1VarioDrop	P80Plate2VarioDrop	P27Plate5VarioDrop	P74Plate1VarioDrop	P64Plate1VarioDrop	P74Plate5VarioDrop	P48Plate1VarioDrop	P81Plate5VarioDrop	P25Plate1VarioDrop	P49Plate3VarioDrop	P31Plate5VarioDrop	P27Plate1VarioDrop	P89Plate5VarioDrop	P35Plate2VarioDrop	P32Plate1VarioDrop	P50Plate1VarioDrop	P41Plate1VarioDrop	P22Plate1VarioDrop	P53Plate2VarioDrop	P68Plate1VarioDrop	P4Plate2VarioDrop	P45Plate4VarioDrop	P15Plate1VarioDrop	P35Plate1VarioDrop	P4Plate5VarioDrop	P73Plate1VarioDrop	P17Plate2VarioDrop	P2Plate1VarioDrop	P9Plate2VarioDrop	P25Plate2VarioDrop	P39Plate5VarioDrop	P94Plate1VarioDrop	P92Plate4VarioDrop	P29Plate1VarioDrop	P42Plate1VarioDrop	P62Plate5VarioDrop	P47Plate5VarioDrop	P17Plate3VarioDrop	P32Plate5VarioDrop	P46Plate5VarioDrop	P71Plate4VarioDrop	P83Plate1VarioDrop	P83Plate5VarioDrop	P23Plate3VarioDrop	P67Plate2VarioDrop	P63Plate1VarioDrop	P37Plate3VarioDrop	P60Plate2VarioDrop	P31Plate1VarioDrop	P5Plate5VarioDrop	P68Plate3VarioDrop	P77Plate4VarioDrop	P54Plate2VarioDrop	P91Plate4VarioDrop	P89Plate4VarioDrop	P79Plate5VarioDrop	P84Plate1VarioDrop	P18Plate5VarioDrop	P36Plate1VarioDrop	P52Plate1VarioDrop	P55Plate1VarioDrop	P85Plate5VarioDrop	P49Plate1VarioDrop	P7Plate4VarioDrop	P5Plate3VarioDrop	P47Plate4VarioDrop	P56Plate1VarioDrop	P14Plate2VarioDrop	P7Plate1VarioDrop	P1Plate2VarioDrop	P1Plate1VarioDrop	P60Plate1VarioDrop	P58Plate5VarioDrop	P50Plate2VarioDrop	P37Plate2VarioDrop	P81Plate3VarioDrop	P77Plate2VarioDrop	P88Plate5VarioDrop	P38Plate1VarioDrop	P37Plate1VarioDrop	P38Plate2VarioDrop	P95Plate2VarioDrop	P2Plate5VarioDrop	P15Plate2VarioDrop	P55Plate5VarioDrop	P82Plate2VarioDrop	P54Plate1VarioDrop	P2Plate2VarioDrop	P21Plate2VarioDrop	P78Plate3VarioDrop	P16Plate2VarioDrop	P6Plate1VarioDrop	P76Plate2VarioDrop	P44Plate3VarioDrop	P61Plate2VarioDrop	P23Plate2VarioDrop	P88Plate2VarioDrop	P31Plate2VarioDrop	P47Plate2VarioDrop	P7Plate2VarioDrop	taxonomy
OTU_64	1.0	3.0	8.0	1.0	1.0	1.0	3.0	1.0	3.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Root; k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__
OTU_129	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	27.0	12.0	4.0	17.0	22.0	25.0	11.0	25.0	3.0	18.0	20.0	3.0	1.0	1.0	3.0	1.0	16.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Root; k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae
OTU_21	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	1209.0	35.0	68.0	2197.0	0.0	0.0	0.0	0.0	1.0	2.0	6.0	8.0	1.0	1.0	8.0	6.0	2.0	1.0	2.0	1.0	1.0	2.0	1.0	2.0	210.0	1.0	101.0	1.0	1.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Root; k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae
OTU_75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Root; k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae
OTU_25	0.0	0.0	4.0	0.0	0.0	15.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	4.0	0.0	0.0	6.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	24.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2.0	10.0	0.0	0.0	4.0	56.0	0.0	44.0	18.0	0.0	12.0	8.0	0.0	19.0	4.0	4.0	2.0	2.0	12.0	5.0	6.0	2.0	7.0	14.0	26.0	23.0	10.0	18.0	104.0	1.0	1.0	3.0	10.0	15.0	1.0	2.0	1.0	3.0	18.0	15.0	14.0	9.0	128.0	26.0	19.0	11.0	1.0	2.0	7.0	12.0	8.0	13.0	5.0	4.0	2.0	83.0	4.0	19.0	61.0	41.0	13.0	17.0	5.0	12.0	7.0	2.0	1.0	1.0	1.0	4.0	7.0	43.0	45.0	7.0	32.0	21.0	15.0	3.0	2.0	9.0	10.0	20.0	74.0	2.0	21.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Root; k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
OTU_32	0.0	6.0	17.0	0.0	9.0	0.0	0.0	1.0	2.0	0.0	3.0	31.0	3.0	0.0	6.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	17.0	0.0	0.0	3.0	0.0	7.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	55.0	1.0	2.0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	4.0	98.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Root; k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae
OTU_121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Root; k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Flavobacteriaceae
OTU_98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Root; k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae
OTU_120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Root; k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae
